timestamp,gpu_mem_mb
2026-06-13T16:47:14.166192+08:00,4950
2026-06-13T16:47:19.225411+08:00,5000
2026-06-13T16:47:24.281703+08:00,5000
2026-06-13T16:47:29.367467+08:00,4896
2026-06-13T16:47:34.438664+08:00,4896
2026-06-13T16:47:39.494072+08:00,4870
2026-06-13T16:47:44.539866+08:00,5072
2026-06-13T16:47:49.597229+08:00,4954
2026-06-13T16:47:54.661359+08:00,4954
2026-06-13T16:47:59.731262+08:00,4994
2026-06-13T16:48:04.785886+08:00,4994
2026-06-13T16:48:09.853516+08:00,4952
2026-06-13T16:48:14.921671+08:00,4952
2026-06-13T16:48:19.980080+08:00,4936
2026-06-13T16:48:25.048433+08:00,4936
2026-06-13T16:48:30.105704+08:00,4936
2026-06-13T16:48:35.163154+08:00,4974
2026-06-13T16:48:40.221620+08:00,4974
2026-06-13T16:48:45.291213+08:00,5000
2026-06-13T16:48:50.347928+08:00,5000
2026-06-13T16:48:55.458524+08:00,4964
2026-06-13T16:49:00.500529+08:00,4964
2026-06-13T16:49:05.570786+08:00,4962
2026-06-13T16:49:10.616137+08:00,4962
2026-06-13T16:49:15.659687+08:00,4958
2026-06-13T16:49:20.725679+08:00,4958
2026-06-13T16:49:25.769912+08:00,4774
2026-06-13T16:49:30.854155+08:00,4976
2026-06-13T16:49:35.899842+08:00,5004
2026-06-13T16:49:40.955399+08:00,5004
2026-06-13T16:49:46.010386+08:00,5098
2026-06-13T16:49:51.073513+08:00,5098
2026-06-13T16:49:56.131491+08:00,4936
2026-06-13T16:50:01.250518+08:00,4936
2026-06-13T16:50:06.315222+08:00,4936
2026-06-13T16:50:11.373705+08:00,4936
2026-06-13T16:50:16.429642+08:00,4954
2026-06-13T16:50:21.485718+08:00,4954
2026-06-13T16:50:26.539311+08:00,4954
2026-06-13T16:50:31.598326+08:00,4946
2026-06-13T16:50:36.638839+08:00,4946
2026-06-13T16:50:41.695979+08:00,4856
2026-06-13T16:50:46.767496+08:00,4856
