timestamp,gpu_mem_mb
2026-06-14T00:07:12.788457+08:00,3825
2026-06-14T00:07:17.841395+08:00,3825
2026-06-14T00:07:22.894576+08:00,3791
2026-06-14T00:07:27.953452+08:00,3767
2026-06-14T00:07:33.007330+08:00,3767
2026-06-14T00:07:38.052372+08:00,3757
2026-06-14T00:07:43.103085+08:00,3787
2026-06-14T00:07:48.146316+08:00,3787
2026-06-14T00:07:53.196452+08:00,3823
2026-06-14T00:07:58.243616+08:00,3773
2026-06-14T00:08:03.310271+08:00,3773
2026-06-14T00:08:08.355308+08:00,3787
2026-06-14T00:08:13.406026+08:00,3789
2026-06-14T00:08:18.448919+08:00,3789
2026-06-14T00:08:23.507461+08:00,3785
2026-06-14T00:08:28.559318+08:00,3771
2026-06-14T00:08:33.597120+08:00,3771
2026-06-14T00:08:38.647707+08:00,3755
2026-06-14T00:08:43.711739+08:00,3797
2026-06-14T00:08:48.762889+08:00,3797
2026-06-14T00:08:53.811643+08:00,3763
2026-06-14T00:08:58.861628+08:00,3795
2026-06-14T00:09:03.909437+08:00,3795
2026-06-14T00:09:08.958663+08:00,3779
2026-06-14T00:09:14.006055+08:00,3791
2026-06-14T00:09:19.059852+08:00,3791
2026-06-14T00:09:24.116452+08:00,3791
2026-06-14T00:09:29.157254+08:00,3783
2026-06-14T00:09:34.207761+08:00,3783
2026-06-14T00:09:39.250029+08:00,3767
2026-06-14T00:09:44.297685+08:00,3761
2026-06-14T00:09:49.349319+08:00,3761
2026-06-14T00:09:54.399863+08:00,3759
2026-06-14T00:09:59.451734+08:00,3791
2026-06-14T00:10:04.505072+08:00,3791
2026-06-14T00:10:09.547802+08:00,3767
2026-06-14T00:10:14.600599+08:00,3769
2026-06-14T00:10:19.679330+08:00,3769
2026-06-14T00:10:24.730137+08:00,3799
2026-06-14T00:10:29.795035+08:00,3775
2026-06-14T00:10:34.858793+08:00,3773
2026-06-14T00:10:39.907187+08:00,3773
2026-06-14T00:10:44.957664+08:00,3801
2026-06-14T00:10:50.010675+08:00,3795
2026-06-14T00:10:55.058526+08:00,3795
2026-06-14T00:11:00.098274+08:00,3791
2026-06-14T00:11:05.148190+08:00,3785
2026-06-14T00:11:10.201243+08:00,3785
2026-06-14T00:11:15.243325+08:00,3785
2026-06-14T00:11:20.289478+08:00,3781
2026-06-14T00:11:25.333790+08:00,3781
2026-06-14T00:11:30.378644+08:00,3795
2026-06-14T00:11:35.430479+08:00,3775
2026-06-14T00:11:40.488445+08:00,3775
2026-06-14T00:11:45.533910+08:00,3795
2026-06-14T00:11:50.576950+08:00,3791
2026-06-14T00:11:55.618488+08:00,3791
2026-06-14T00:12:00.660498+08:00,3783
2026-06-14T00:12:05.705345+08:00,3783
2026-06-14T00:12:10.753956+08:00,3783
2026-06-14T00:12:15.800817+08:00,3779
2026-06-14T00:12:20.841455+08:00,3787
2026-06-14T00:12:25.884063+08:00,3787
2026-06-14T00:12:30.937204+08:00,3751
2026-06-14T00:12:35.982366+08:00,3803
2026-06-14T00:12:41.030053+08:00,3479
2026-06-14T00:12:46.071485+08:00,3811
2026-06-14T00:12:51.114726+08:00,3777
