timestamp,gpu_mem_mb
2026-06-13T22:48:42.119699+08:00,4137
2026-06-13T22:48:47.169691+08:00,4137
2026-06-13T22:48:52.206669+08:00,4137
2026-06-13T22:48:57.257452+08:00,4137
2026-06-13T22:49:02.304977+08:00,4137
2026-06-13T22:49:07.347722+08:00,4137
2026-06-13T22:49:12.398646+08:00,4137
2026-06-13T22:49:17.452353+08:00,4137
2026-06-13T22:49:22.506545+08:00,4137
2026-06-13T22:49:27.557617+08:00,4137
2026-06-13T22:49:32.610343+08:00,4137
2026-06-13T22:49:37.658000+08:00,4137
2026-06-13T22:49:42.707464+08:00,4137
2026-06-13T22:49:47.750046+08:00,4137
2026-06-13T22:49:52.797586+08:00,4137
2026-06-13T22:49:57.845207+08:00,4137
2026-06-13T22:50:02.895068+08:00,4137
2026-06-13T22:50:07.942074+08:00,4137
2026-06-13T22:50:12.998306+08:00,4137
2026-06-13T22:50:18.038383+08:00,4137
2026-06-13T22:50:23.077602+08:00,4137
2026-06-13T22:50:28.123359+08:00,4137
2026-06-13T22:50:33.175735+08:00,4137
2026-06-13T22:50:38.225487+08:00,4137
2026-06-13T22:50:43.262626+08:00,4137
2026-06-13T22:50:48.312745+08:00,4137
2026-06-13T22:50:53.359523+08:00,4137
2026-06-13T22:50:58.406734+08:00,4137
2026-06-13T22:51:03.459535+08:00,4039
2026-06-13T22:51:08.504226+08:00,3655
